name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
SRR9206167.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206169.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206170.asm1	23	2	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7,TIGR00336		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206171.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206178.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206179.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206183.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206184.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206185.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206189.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206191.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206195.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206196.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206197.asm1	26	1	0	95	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00021,TIGR00042,TIGR00064,TIGR00240,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00037,TIGR00111,TIGR00134,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
SRR9206200.asm1	24	1	0	97	PF00410.20,PF00466.21,PF00687.22,PF01000.27,PF01496.20,PF02978.20,TIGR00042,TIGR00064,TIGR00336,TIGR00337,TIGR00389,TIGR00392,TIGR00398,TIGR00408,TIGR00422,TIGR00442,TIGR00456,TIGR00468,TIGR00490,TIGR00521,TIGR00670,TIGR00936,TIGR01060,TIGR02651	PF13685.7		PF00368.19,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01092.20,PF01157.19,PF01191.20,PF01194.18,PF01198.20,PF01200.19,PF01269.18,PF01280.21,PF01282.20,PF01655.19,PF01798.19,PF01864.18,PF01866.18,PF01868.17,PF01984.21,PF01990.18,PF02006.17,PF03874.17,PF04019.13,PF04104.15,PF04919.13,PF07541.13,PF13656.7,TIGR00021,TIGR00037,TIGR00111,TIGR00134,TIGR00240,TIGR00264,TIGR00270,TIGR00279,TIGR00283,TIGR00291,TIGR00293,TIGR00307,TIGR00308,TIGR00323,TIGR00324,TIGR00335,TIGR00373,TIGR00405,TIGR00425,TIGR00432,TIGR00448,TIGR00458,TIGR00463,TIGR00471,TIGR00491,TIGR00501,TIGR00522,TIGR00549,TIGR00658,TIGR00729,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01025,TIGR01028,TIGR01038,TIGR01046,TIGR01052,TIGR01077,TIGR01080,TIGR01213,TIGR01309,TIGR01952,TIGR02076,TIGR02153,TIGR02236,TIGR02258,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03636,TIGR03653,TIGR03665,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03677,TIGR03680,TIGR03683,TIGR03684,TIGR03722
